"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",0.441630738088861,0.927422560052946,0.682384765008464,0.957558226073161,0.760319605004042,0.560109325684607,0.735311980824918,0.672282223822549,0.805057127960026,0.522236025426537,0.34190451935865,0.0764118423685431,0.366459999699146,0.973977166227996,0.142124369274825,0.412779550533742,0.815728027606383,0.738959836773574,0.988713357364759,0.973164536058903,0.622772633796558,0.822899177437648,0.533076555002481,0.431559577351436,0.47265713266097,0.817781889345497,0.709780112141743,0.861338568618521,0.832585495430976,0.0717883761972189,0.96509287902154,0.703292555408552,0.768904494820163,0.778671154752374,0.473278885241598,0.903488029260188,0.0411982748191804,0.499925258569419,0.112474492518231,0.998440779512748,0.800069163786247,0.868234758265316,0.322584710083902,0.0612803224939853,0.352463065180928,0.614586665295064,0.589905434288085,0.901124865980819,0.781150189461187,0.930813523707911
"12",0.832234889036044,0.553158688358963,0.211082439403981,0.334522621473297,0.90809776657261,0.329508149763569,0.449239064473659,0.551141581498086,0.990105595206842,0.309662334155291,0.0551163922064006,0.154484192607924,0.223956532077864,0.0367752984166145,0.834244376514107,0.190993560245261,0.105653039645404,0.0197794097475708,0.551388171734288,0.828958510421216,0.408211421687156,0.10865245340392,0.944069265387952,0.422927010105923,0.562879195204005,0.105683752801269,0.724737240467221,0.581064043100923,0.562329977052286,0.78633667435497,0.946351635502651,0.458701566793025,0.155923746759072,0.104616263648495,0.168853925075382,0.708718963665888,0.912285628961399,0.228048376971856,0.504659375175834,0.938964728964493,0.408176958095282,0.582748778397217,0.180444338591769,0.192185136023909,0.617357106879354,0.501314573455602,0.72461414616555,0.624195241602138,0.958432274637744,0.77752497070469
"13",0.445026332512498,0.832932208431885,0.806064433185384,0.751071464968845,0.934481047326699,0.311597952386364,0.431922651827335,0.0400889720767736,0.628593217581511,0.920672609703615,0.156450443668291,0.675661862129346,0.216964994557202,0.237375476397574,0.437112793792039,0.343359017046168,0.477204330032691,0.157485924195498,0.0907547231763601,0.734063359443098,0.318311826558784,0.44319290551357,0.659036175580695,0.277666367823258,0.0993404367472976,0.650806946447119,0.762407544534653,0.00805910117924213,0.404772741254419,0.219615385401994,0.0147538101300597,0.69401285611093,0.609485870692879,0.363233259646222,0.953583054477349,0.159503992181271,0.0672465313691646,0.0997137574013323,0.861275451490656,0.363263481063768,0.947788031538948,0.611360734561458,0.807734180008993,0.898754835594445,0.346878730691969,0.825241013430059,0.334986467380077,0.671827713726088,0.240379443159327,0.961147298105061
"14",0.0615018850658089,0.759942588629201,0.138053952017799,0.536616466939449,0.635769443819299,0.0788315306417644,0.959539525909349,0.78992020431906,0.862961718579754,0.926422089571133,0.93431551894173,0.181411821162328,0.0247245281934738,0.148870432050899,0.683860919903964,0.308859850512818,0.73712675832212,0.904606609139591,0.298557902453467,0.234743413515389,0.627105089137331,0.0340321343392134,0.789627707563341,0.121350028784946,0.549235404701903,0.732348683057353,0.123379987897351,0.739342167275026,0.517448895145208,0.0354188799392432,0.0589115894399583,0.197158138733357,0.232796923490241,0.844754012068734,0.121531864628196,0.782102939672768,0.895754863508046,0.418103448115289,0.118807164486498,0.729652341688052,0.812269196147099,0.106752729043365,0.75827706232667,0.808518265839666,0.986213592346758,0.49394390033558,0.551927936030552,0.388224879745394,0.715282664401457,0.923999650636688
"15",0.171712923329324,0.154603565344587,0.270996147766709,0.758712979033589,0.842833545291796,0.183627988444641,0.555007599294186,0.0164731896948069,0.285958029329777,0.159507425269112,0.577818919438869,0.394445746205747,0.915112474700436,0.423092759680003,0.892015252960846,0.474278375972062,0.928612412186339,0.980540918884799,0.671848630532622,0.945868226932362,0.60986909060739,0.735982619225979,0.00929055945016444,0.00681415712460876,0.511839187238365,0.733925685985014,0.361174138030037,0.598195355152711,0.446846101433039,0.721578523050994,0.627753454027697,0.690396995283663,0.779484910424799,0.0207946689333767,0.262173615396023,0.548741862876341,0.559772490058094,0.360614696051925,0.511296637821943,0.82848917809315,0.0989928811322898,0.330646147252992,0.692710384028032,0.299340376164764,0.489377378253266,0.746903927996755,0.667204992612824,0.963323563570157,0.213581083808094,0.568241821369156
"16",0.836584981763735,0.592858808115125,0.772571317385882,0.197289975592867,0.3801688128151,0.729388808365911,0.329890899593011,0.389543706551194,0.11319886543788,0.297091108048335,0.480643244693056,0.825991147896275,0.574137794785202,0.96463809791021,0.0919948630034924,0.975232403725386,0.278744692681357,0.997657462256029,0.702393611893058,0.927597540896386,0.324364500120282,0.707805130397901,0.045543153770268,0.142639831406996,0.00292474986054003,0.953095726203173,0.874756477074698,0.249521331628785,0.402323971036822,0.711553817149252,0.279895082348958,0.899701476562768,0.184214195469394,0.732958611100912,0.518455254845321,0.21319818473421,0.533351304242387,0.00202672183513641,0.00765780778601766,0.804569305852056,0.793228033464402,0.485273031052202,0.739961869083345,0.509847421199083,0.671496264869347,0.810905577847734,0.78211435303092,0.191308297449723,0.461245186394081,0.0203096305485815
"17",0.194809083361179,0.643330244114622,0.945235511288047,0.81441719061695,0.955920543754473,0.0297711654566228,0.110024835448712,0.425359579036012,0.929291430162266,0.909376390045509,0.360746919875965,0.518091957084835,0.194176506483927,0.517509455792606,0.512276699068025,0.866669257171452,0.753896670648828,0.00400970876216888,0.571639582980424,0.75616151583381,0.939992908155546,0.849269003840163,0.607145251473412,0.0543329836800694,0.138075634138659,0.766910320147872,0.627431642264128,0.235588722396642,0.716929916292429,0.679005845682696,0.45227090944536,0.178497255779803,0.199831028701738,0.354592446470633,0.132921487092972,0.35055285342969,0.817743443418294,0.507840647129342,0.539932394167408,0.285180556820706,0.326792442239821,0.367053366266191,0.618246239610016,0.894897816237062,0.673175011994317,0.818714187480509,0.674245935399085,0.202167691662908,0.870480723213404,0.254613203229383
"18",0.594036996597424,0.431349083315581,0.412764334119856,0.643672969890758,0.659903619904071,0.256439093733206,0.213009605184197,0.960898915072903,0.988622424891219,0.391795619856566,0.188544867793098,0.674915814539418,0.235021680127829,0.346789125818759,0.035466568544507,0.0237321355380118,0.380595478927717,0.598371430067345,0.507390542188659,0.35986418556422,0.43597518815659,0.209954038495198,0.406971650663763,0.116429518675432,0.376191826304421,0.276268822606653,0.523850187193602,0.442442645318806,0.177197610493749,0.584203365258873,0.475531639996916,0.228922450914979,0.54594600549899,0.57964531541802,0.710856770398095,0.450596726732329,0.955037567764521,0.801076261559501,0.00191394286230206,0.531098248437047,0.887369712814689,0.91275749518536,0.975254580611363,0.0916724151466042,0.747890166239813,0.310056818882003,0.714073868235573,0.00983278686180711,0.277661961503327,0.0700239613652229
"19",0.489310062723234,0.49829438352026,0.948783185798675,0.128199477447197,0.732236087787896,0.708764056442305,0.694103983929381,0.982540673809126,0.851009082747623,0.890191768063232,0.910858867922798,0.811323478352278,0.837121093878523,0.143800411373377,0.0772139488253742,0.326712707988918,0.584828150458634,0.288146912818775,0.290833197534084,0.554243678692728,0.647265251493081,0.0822749258950353,0.228425641078502,0.247158360201865,0.816342356381938,0.848545001586899,0.681697334628552,0.805521947797388,0.695774240186438,0.367842595558614,0.159977486589924,0.107504930580035,0.468598171370104,0.109714154386893,0.178915209136903,0.638596823439002,0.971339407376945,0.731792442733422,0.57800237624906,0.638923584250733,0.537910696817562,0.806095905601978,0.443567333742976,0.611982500180602,0.757799378829077,0.0260866153985262,0.277590693673119,0.457532044500113,0.0478442499879748,0.155554475728422
"20",0.961548545863479,0.928518362808973,0.963536137482151,0.955465268343687,0.443319371901453,0.461448301561177,0.745599640067667,0.680928797228262,0.546798662282526,0.617792927892879,0.968973561190069,0.219476287718862,0.0150119585450739,0.241309662349522,0.751173502998427,0.631218180293217,0.944988639093935,0.470081428997219,0.0862484588287771,0.355325693264604,0.75922249793075,0.0475806740578264,0.704254476353526,0.813866254873574,0.104929011315107,0.745661854743958,0.41248533455655,0.777124482207,0.602953787893057,0.812908935593441,0.67424925067462,0.135044040624052,0.720355199417099,0.0532451213803142,0.162656670669094,0.17439098469913,0.776204688474536,0.615522548789158,0.142449609702453,0.2453740357887,0.77918177517131,0.764481803402305,0.435077432310209,0.179318722570315,0.993881957605481,0.675444286316633,0.0489848530851305,0.319193539442495,0.654986437177286,0.604885719483718
"21",0.37235736544244,0.327318949857727,0.115679703420028,0.355594223830849,0.326698432443663,0.533537343842909,0.356095689116046,0.889126566704363,0.912463025189936,0.766374315368012,0.584662795532495,0.815617627697065,0.677936121122912,0.58720070309937,0.136508233146742,0.744633281137794,0.440651464508846,0.794880587141961,0.624546357896179,0.878218146041036,0.340580464107916,0.0358085709158331,0.367001961451024,0.958967102458701,0.0748765806201845,0.584839856717736,0.935964699136093,0.112014960264787,0.319097555940971,0.388270432129502,0.781906979624182,0.86128295911476,0.97850088425912,0.771162397228181,0.797499319305643,0.973073084140196,0.874189992900938,0.543778759427369,0.377498788293451,0.365089780418202,0.364170457934961,0.845457243034616,0.600100140552968,0.22054558666423,0.157052365597337,0.566191574558616,0.0847412799485028,0.766772699775174,0.207074011210352,0.076558958273381
"22",0.548517107963562,0.685136415529996,0.953535043634474,0.709775546332821,0.828299248591065,0.496613346971571,0.488064769189805,0.570319129852578,0.484157430706546,0.198331561638042,0.455941165797412,0.305076927645132,0.848368694074452,0.783157456666231,0.425344693474472,0.489714703755453,0.519229413941503,0.487680688267574,0.626805276609957,0.271190647268668,0.476909724995494,0.938009398989379,0.362630641553551,0.567752145929262,0.591207016725093,0.443669524043798,0.471703482791781,0.90605998551473,0.56988106155768,0.484693882521242,0.447650401387364,0.960130171384662,0.534430962288752,0.0314587759785354,0.559459778713062,0.519474026979879,0.766511166468263,0.631454124813899,0.268398753600195,0.852706175064668,0.591735601425171,0.558599073672667,0.183355171466246,0.422673088964075,0.0297216603066772,0.312661325326189,0.265571600524709,0.587878261925653,0.593215039465576,0.947513721417636
"23",0.0215844651684165,0.934625681955367,0.727228127419949,0.538324969122186,0.0437439042143524,0.75026739272289,0.498749394668266,0.0089747856836766,0.250454646535218,0.927813498070464,0.525585979688913,0.851798246381804,0.283158908365294,0.0614751444663852,0.80582212144509,0.148527718847618,0.111142208334059,0.0755519804079086,0.866173278773203,0.479985074838623,0.597106576897204,0.727774242637679,0.672460270812735,0.406197316013277,0.944336402462795,0.893898791633546,0.273596363374963,0.81289149960503,0.514352481812239,0.473162159789354,0.985689138295129,0.782279290258884,0.749153882730752,0.777703698724508,0.581397437956184,0.357064505340531,0.13069752138108,0.594164394075051,0.353127550100908,0.43417180608958,0.965850043110549,0.615868890890852,0.67895217356272,0.614688186440617,0.45341729815118,0.358461888507009,0.217898674309254,0.0154433117713779,0.627141522010788,0.409768158802763
"24",0.935750565491617,0.744182239519432,0.978382786968723,0.489572739927098,0.362116399919614,0.961824641562998,0.72345818253234,0.753055902663618,0.270656203385442,0.431595210684463,0.0975138593930751,0.234852761263028,0.990975763183087,0.939076985465363,0.0849124081432819,0.735693835653365,0.936512113781646,0.112728832522407,0.397615633904934,0.591705835191533,0.00856118067167699,0.32933540455997,0.673928207485005,0.892423085635528,0.115016960771754,0.40819453750737,0.124454158358276,0.170506620546803,0.625337841687724,0.795920377131552,0.450702607398853,0.351494044996798,0.0157364446204156,0.816341040655971,0.113792274380103,0.300480812555179,0.487970851361752,0.846381807234138,0.0466781961731613,0.576554557774216,0.00153277395293117,0.768136081285775,0.175067269476131,0.545897220494226,0.0113250405993313,0.57602399145253,0.232440340565518,0.169993510004133,0.186711010057479,0.671038450673223
"25",0.0230558519251645,0.0536277838982642,0.0802148485090584,0.25616371165961,0.673430451424792,0.706192929530516,0.79834871343337,0.0681519110221416,0.526869739638641,0.0543723006267101,0.539363567018881,0.0596824947278947,0.8082809234038,0.155651846667752,0.275674051139504,0.0773693702649325,0.785587226739153,0.0251233854796737,0.5496323578991,0.00152637087740004,0.682285945862532,0.493843024130911,0.667825641110539,0.44011428556405,0.656145348679274,0.441827134462073,0.410882205003873,0.837522857356817,0.559106891974807,0.0117216515354812,0.172223122790456,0.1521552328486,0.773806507699192,0.282511158846319,0.0929968457203358,0.177356606116518,0.358831536723301,0.308036158327013,0.512810162035748,0.692030225414783,0.951265174429864,0.751450177514926,0.0378031108994037,0.493317267159,0.926756084896624,0.785914805717766,0.746467681601644,0.226609105244279,0.995844471734017,0.64740983908996
"26",0.835251092445105,0.944230962079018,0.809235126245767,0.110041493084282,0.394250326091424,0.0185440061613917,0.158290497492999,0.711126536130905,0.744257965590805,0.965839070733637,0.866005872609094,0.967121158726513,0.922822027700022,0.220666520763189,0.159299978986382,0.68076084041968,0.818371733417735,0.994233779376373,0.766584895318374,0.35352704836987,0.688440865604207,0.891026690369472,0.932698036078364,0.173575066728517,0.504720342112705,0.640769257210195,0.406206187792122,0.0597209883853793,0.338121831417084,0.461168620269746,0.399310680804774,0.090201195795089,0.401290629524738,0.18120188661851,0.519366205204278,0.99520323635079,0.863639360992238,0.725157664855942,0.321531818946823,0.168292429530993,0.984294419642538,0.327254462754354,0.832238231087103,0.0980044170282781,0.409485856303945,0.918534066062421,0.650809756247327,0.578709095949307,0.340685155941173,0.930919370148331
"27",0.230354738188908,0.38909196248278,0.951496509602293,0.681137137347832,0.612295513506979,0.745590545237064,0.277976255631074,0.667920785490423,0.33834405685775,0.170112432446331,0.86835856968537,0.064770782366395,0.368989133741707,0.690977411810309,0.0695113397669047,0.781387330731377,0.990112429251894,0.269719034899026,0.698195908684283,0.313312641344965,0.75141493906267,0.612392456037924,0.524019447388127,0.0344978771172464,0.202709700679407,0.279058840125799,0.215133913094178,0.699211799772456,0.21290928660892,0.684392644092441,0.247208614367992,0.264312583720312,0.569513999158517,0.273944072891027,0.686811842722818,0.565624460577965,0.636153824161738,0.33887637895532,0.187157012056559,0.243426588596776,0.985595870064571,0.603738841135055,0.186517843976617,0.712410637643188,0.396559249842539,0.836647245101631,0.144485330674797,0.913603041088209,0.992598397657275,0.5545823010616
"28",0.785147869028151,0.54383271955885,0.478981554275379,0.569711670279503,0.633548000827432,0.005760433152318,0.401819203281775,0.440712844952941,0.710149299819022,0.992679575691,0.611177513375878,0.909539254149422,0.679071759572253,0.740392981562763,0.186259507201612,0.653064167127013,0.498049119487405,0.123543644789606,0.165502496063709,0.582286468474194,0.374390139477327,0.523268807446584,0.109540374251083,0.82023242325522,0.279692497802898,0.462512607453391,0.901084350189194,0.373340819496661,0.64476007129997,0.0786832179874182,0.311676340643317,0.146121672121808,0.400845476659015,0.11990248830989,0.936131172114983,0.261074616806582,0.537250066641718,0.277160493191332,0.258813523687422,0.392723515629768,0.502874336903915,0.7376617139671,0.101922501344234,0.490402438212186,0.15274475957267,0.0983764557167888,0.524317611707374,0.301269238814712,0.682968334760517,0.121371139306575
"29",0.154094174038619,0.0348080436233431,0.0761297245044261,0.944139047525823,0.867310650413856,0.592232911847532,0.657386055681854,0.758395533077419,0.180570026859641,0.998617490986362,0.467661303468049,0.129773224703968,0.109407103387639,0.12275603110902,0.798626648262143,0.0368853015825152,0.835715338587761,0.423103557899594,0.789387988857925,0.0341884279623628,0.148061151616275,0.374115160899237,0.97786415158771,0.311346279224381,0.758091754978523,0.123017508536577,0.49125422234647,0.320497979875654,0.689233338925987,0.524931467836723,0.111318935872987,0.384646294405684,0.786508070770651,0.360552498605102,0.866406983463094,0.877625690074638,0.228059435496107,0.976434143260121,0.351245326921344,0.185662597185001,0.608734972542152,0.651932503562421,0.439751585712656,0.691100353840739,0.0161192482337356,0.744060589931905,0.945750128012151,0.0726908785291016,0.695659243268892,0.372175976866856
"30",0.085431988351047,0.873721048468724,0.196408482966945,0.468057319289073,0.675205446081236,0.818893186980858,0.0302284783683717,0.118955365847796,0.929245678009465,0.0177586323115975,0.523661148734391,0.718652833718807,0.59593332791701,0.0860924671869725,0.465651466278359,0.729005155153573,0.350044647697359,0.214255226776004,0.228833970148116,0.387604050105438,0.856143619632348,0.477290408220142,0.416715066414326,0.772035189438611,0.662708099000156,0.581696903333068,0.391441501909867,0.684884868329391,0.525151654845104,0.363010038854554,0.299087423365563,0.988648670027032,0.42937693814747,0.316475686384365,0.576841521076858,0.0971938485745341,0.86366352904588,0.574177091242746,0.357313190586865,0.991736765718088,0.42670675739646,0.775475516682491,0.146829880075529,0.309925329172984,0.192490459885448,0.45692575443536,0.67968593724072,0.95417291065678,0.500720426440239,0.228554560337216
"31",0.00505748577415943,0.591649482958019,0.137682075845078,0.476251821266487,0.438542230520397,0.318881700048223,0.991052946075797,0.0524805241730064,0.61315965722315,0.475891234353185,0.772270490648225,0.161667443346232,0.819364999653772,0.427394706523046,0.853218587348238,0.51222992548719,0.420523004140705,0.276036934927106,0.926374490372837,0.643493314739317,0.27167150657624,0.572598898084834,0.42665419052355,0.405173397390172,0.102326865075156,0.655627744272351,0.101875733816996,0.572253876132891,0.261193598853424,0.662471833871678,0.0644903900101781,0.0251363618299365,0.984497026540339,0.634081698721275,0.269410921027884,0.0530317567754537,0.751548543805256,0.498826809227467,0.915066278073937,0.893342427676544,0.83360769180581,0.950711622601375,0.337117630755529,0.982300724601373,0.702153228921816,0.306468428811058,0.168305349303409,0.88962220097892,0.768455520970747,0.457288362784311
"32",0.0868006667587906,0.919690198963508,0.651901264442131,0.203967293258756,0.359394853468984,0.62723169173114,0.981482833856717,0.718890847172588,0.634574696887285,0.84413896757178,0.332052165176719,0.127535555977374,0.60173376230523,0.20093146758154,0.00424996111541986,0.259262107312679,0.984028688631952,0.864090013550594,0.557275531347841,0.981316973920912,0.0900070490315557,0.593929658411071,0.684189623454586,0.843724998645484,0.226663442794234,0.251584007870406,0.740234041819349,0.189112761290744,0.31088457792066,0.829108131350949,0.228981863008812,0.833541136234999,0.667311327066272,0.00582274491898715,0.0770126783754677,0.764245782978833,0.789667380275205,0.888133310945705,0.818412771448493,0.0590841532684863,0.0372991089243442,0.332062383880839,0.728807552484795,0.37754913745448,0.852940336801112,0.762174186296761,0.160372713347897,0.962742138421163,0.636409051949158,0.10386488866061
"33",0.266138731269166,0.512375062098727,0.992769467178732,0.636947969673201,0.609290519263595,0.117545337881893,0.250330393668264,0.711532685672864,0.318532528355718,0.452265087980777,0.000525522045791149,0.877735549584031,0.868310316465795,0.438056512968615,0.0204780211206526,0.129698065109551,0.772260624216869,0.156319009838626,0.992031941888854,0.656657641986385,0.977078075986356,0.648325172020122,0.510379079030827,0.714163338299841,0.319783307146281,0.807224227814004,0.848577678669244,0.277457866352051,0.930926138302311,0.930623029824346,0.652822785777971,0.963017775211483,0.638143845833838,0.107754527591169,0.506159813841805,0.631600150140002,0.79815049842,0.33154401765205,0.234029782703146,0.632572186179459,0.0987860369496047,0.945762770948932,0.00804704264737666,0.954177506733686,0.693557372316718,0.781723057152703,0.320866005728021,0.80949633801356,0.0314428259152919,0.201357533456758
